action_type,loc_x,loc_y,period,playoffs,shot_distance,shot_made_flag,shot_zone_area,shot_zone_basic,opponent,season,matchup,time_remaining,game_date
8,81,137,1,0,15,,0,0,27,14,1,280,5173
0,2,165,1,0,16,0.0,4,0,27,14,1,146,5173
0,171,200,2,0,26,,3,3,27,14,1,278,5173
0,53,23,2,0,5,0.0,4,2,27,14,1,205,5173
0,165,200,2,0,25,0.0,3,3,27,14,1,53,5173
0,7,263,3,0,26,0.0,4,3,27,14,1,682,5173
2,20,12,3,0,2,1.0,4,1,27,14,1,612,5173
0,72,34,3,0,7,1.0,4,2,27,14,1,584,5173
0,-164,105,3,0,19,0.0,1,0,27,14,1,542,5173
0,28,34,3,0,4,1.0,4,2,27,14,1,534,5173
18,45,93,3,0,10,1.0,4,2,27,14,1,431,5173
0,108,252,3,0,27,0.0,3,3,27,14,1,375,5173
37,0,157,3,0,15,1.0,4,0,27,14,1,333,5173
0,-179,78,3,0,19,0.0,1,0,27,14,1,290,5173
3,0,39,3,0,3,,4,1,27,14,1,262,5173
0,-175,94,3,0,19,0.0,1,0,27,14,1,199,5173
0,185,189,3,0,26,0.0,3,3,27,14,1,141,5173
0,-144,242,4,0,28,0.0,2,3,27,14,1,422,5173
0,40,64,4,0,7,1.0,4,2,27,14,1,380,5173
4,-11,9,4,0,1,1.0,4,1,27,14,1,350,5173
0,143,211,4,0,25,,3,3,27,14,1,316,5173
0,94,206,1,0,22,0.0,3,0,15,14,1,513,5175
2,20,14,1,0,2,0.0,4,1,15,14,1,468,5175
0,-79,12,1,0,7,,4,2,15,14,1,378,5175
0,9,124,1,0,12,0.0,4,2,15,14,1,251,5175
0,36,19,1,0,4,,4,2,15,14,1,158,5175
0,-54,189,1,0,19,,4,0,15,14,1,94,5175
2,0,23,1,0,2,0.0,4,1,15,14,1,88,5175
0,24,56,1,0,6,0.0,4,2,15,14,1,25,5175
0,146,373,1,0,40,0.0,3,3,15,14,1,0,5175
32,-105,12,2,0,10,1.0,1,0,15,14,1,474,5175
2,6,19,2,0,1,1.0,4,1,15,14,1,418,5175
0,-84,85,2,0,11,0.0,1,0,15,14,1,306,5175
46,23,22,2,0,3,1.0,4,1,15,14,1,216,5175
4,23,12,2,0,2,0.0,4,1,15,14,1,51,5175
2,-5,11,2,0,1,1.0,4,1,15,14,1,15,5175
12,2,15,3,0,1,1.0,4,1,15,14,1,495,5175
4,-21,17,3,0,2,1.0,4,1,15,14,1,403,5175
2,2,25,3,0,2,,4,1,15,14,1,169,5175
0,-87,186,1,0,20,,2,0,19,14,0,351,5176
8,132,-36,1,0,13,1.0,0,0,19,14,0,288,5176
0,170,189,1,0,25,1.0,3,3,19,14,0,251,5176
0,-199,142,1,0,24,0.0,2,3,19,14,0,186,5176
25,-117,55,2,0,12,0.0,1,0,19,14,0,322,5176
0,206,157,2,0,25,0.0,3,3,19,14,0,264,5176
8,-57,104,2,0,11,,4,2,19,14,0,22,5176
0,179,178,3,0,25,1.0,3,3,19,14,0,674,5176
43,39,22,3,0,4,1.0,4,2,19,14,0,646,5176
0,-180,113,3,0,21,1.0,1,0,19,14,0,596,5176
0,84,135,3,0,15,0.0,0,0,19,14,0,399,5176
0,-196,64,3,0,20,1.0,1,0,19,14,0,120,5176
0,-201,104,4,0,22,1.0,1,0,19,14,0,241,5176
0,-196,143,4,0,24,0.0,2,3,19,14,0,198,5176
0,-209,36,4,0,21,,1,0,19,14,0,170,5176
0,-168,222,4,0,27,0.0,2,3,19,14,0,152,5176
0,111,157,4,0,19,0.0,3,0,19,14,0,19,5176
0,149,208,1,0,25,1.0,3,3,29,14,1,703,5178
0,174,131,1,0,21,1.0,3,0,29,14,1,224,5178
4,-11,14,1,0,1,,4,1,29,14,1,204,5178
0,-157,113,1,0,19,0.0,1,0,29,14,1,120,5178
0,13,86,2,0,8,1.0,4,2,29,14,1,380,5178
0,-201,176,2,0,26,0.0,2,3,29,14,1,148,5178
0,200,-14,2,0,20,1.0,0,0,29,14,1,49,5178
0,92,214,3,0,23,0.0,3,0,29,14,1,692,5178
0,23,26,3,0,3,0.0,4,1,29,14,1,514,5178
0,132,219,3,0,25,0.0,3,3,29,14,1,379,5178
0,-82,146,3,0,16,0.0,2,0,29,14,1,283,5178
3,-4,61,3,0,6,1.0,4,2,29,14,1,69,5178
43,-18,55,3,0,5,1.0,4,2,29,14,1,3,5178
0,32,99,4,0,10,1.0,4,2,29,14,1,506,5178
0,-234,-2,4,0,23,0.0,1,6,29,14,1,339,5178
0,-190,105,4,0,21,0.0,1,0,29,14,1,133,5178
0,-13,58,4,0,5,,4,2,29,14,1,117,5178
10,-46,45,4,0,6,1.0,4,2,29,14,1,83,5178
0,28,93,4,0,9,0.0,4,2,29,14,1,37,5178
3,-144,66,1,0,15,,1,0,22,14,1,439,5180
2,-16,15,1,0,2,1.0,4,1,22,14,1,338,5180
0,129,127,1,0,18,0.0,3,0,22,14,1,272,5180
0,-13,45,1,0,4,0.0,4,2,22,14,1,180,5180
8,135,119,2,0,17,0.0,3,0,22,14,1,369,5180
3,7,138,2,0,13,1.0,4,2,22,14,1,241,5180
0,173,142,2,0,22,,3,0,22,14,1,215,5180
0,48,28,2,0,5,,4,2,22,14,1,179,5180
0,-49,88,2,0,10,1.0,4,2,22,14,1,110,5180
8,88,22,2,0,9,0.0,0,0,22,14,1,88,5180
0,-109,230,2,0,25,1.0,2,3,22,14,1,40,5180
0,-98,247,2,0,26,0.0,2,3,22,14,1,3,5180
0,88,211,2,0,22,0.0,3,0,22,14,1,0,5180
0,9,261,3,0,26,1.0,4,3,22,14,1,684,5180
0,103,225,3,0,24,1.0,3,3,22,14,1,664,5180
0,125,236,3,0,26,0.0,3,3,22,14,1,532,5180
4,12,20,3,0,2,0.0,4,1,22,14,1,478,5180
0,58,71,3,0,9,0.0,0,2,22,14,1,349,5180
11,17,17,3,0,2,1.0,4,1,22,14,1,327,5180
2,17,17,3,0,2,,4,1,22,14,1,266,5180
0,-48,78,4,0,9,,1,2,22,14,1,705,5180
0,-153,165,4,0,22,0.0,2,0,22,14,1,662,5180
0,-38,20,4,0,4,1.0,4,2,22,14,1,634,5180
34,91,145,4,0,17,1.0,3,0,22,14,1,598,5180
0,4,282,4,0,28,0.0,4,3,22,14,1,565,5180
0,21,53,4,0,5,0.0,4,2,22,14,1,523,5180
2,-26,20,4,0,3,0.0,4,1,22,14,1,292,5180
0,29,85,4,0,8,1.0,4,2,22,14,1,166,5180
4,-16,19,1,0,2,1.0,4,1,20,14,1,470,5182
3,-108,112,2,0,15,,1,0,20,14,1,1,5182
41,24,22,3,0,3,0.0,4,1,20,14,1,647,5182
0,-138,235,3,0,27,0.0,2,3,20,14,1,530,5182
3,7,116,3,0,11,1.0,4,2,20,14,1,475,5182
34,-111,88,3,0,14,1.0,1,0,20,14,1,414,5182
34,-103,96,3,0,14,0.0,1,0,20,14,1,368,5182
0,-228,131,3,0,26,1.0,2,3,20,14,1,323,5182
39,86,58,3,0,10,0.0,0,0,20,14,1,248,5182
4,15,19,3,0,2,,4,1,20,14,1,134,5182
0,9,250,1,0,25,0.0,4,3,9,14,0,654,5183
4,10,6,1,0,1,1.0,4,1,9,14,0,548,5183
0,110,131,1,0,17,1.0,3,0,9,14,0,399,5183
0,-4,31,1,0,3,0.0,4,1,9,14,0,306,5183
4,7,6,1,0,0,1.0,4,1,9,14,0,268,5183
0,-5,47,1,0,4,1.0,4,2,9,14,0,177,5183
0,-92,47,2,0,10,0.0,1,0,9,14,0,117,5183
0,78,17,3,0,7,0.0,4,2,9,14,0,504,5183
2,15,4,3,0,1,1.0,4,1,9,14,0,490,5183
0,-90,132,3,0,15,1.0,1,0,9,14,0,388,5183
0,-19,53,3,0,5,1.0,4,2,9,14,0,351,5183
0,-11,33,3,0,3,0.0,4,1,9,14,0,235,5183
0,-10,132,3,0,13,1.0,4,2,9,14,0,167,5183
0,6,134,3,0,13,1.0,4,2,9,14,0,119,5183
0,-179,184,3,0,25,0.0,2,3,9,14,0,78,5183
0,-131,220,3,0,25,0.0,2,3,9,14,0,24,5183
32,237,1,4,0,23,1.0,0,4,9,14,0,349,5183
4,-2,28,4,0,2,1.0,4,1,9,14,0,190,5183
18,-65,121,4,0,13,1.0,4,2,9,14,0,150,5183
0,-65,127,4,0,14,0.0,4,2,9,14,0,77,5183
32,-150,219,4,0,26,1.0,2,3,9,14,0,43,5183
18,127,23,1,0,12,,0,0,21,14,1,513,5185
0,77,115,1,0,13,1.0,0,2,21,14,1,482,5185
0,39,112,1,0,11,1.0,4,2,21,14,1,445,5185
0,108,222,1,0,24,0.0,3,3,21,14,1,414,5185
0,54,47,1,0,7,,4,2,21,14,1,385,5185
1,13,3,1,0,1,1.0,4,1,21,14,1,193,5185
32,-60,178,1,0,18,,2,0,21,14,1,101,5185
35,24,12,1,0,2,1.0,4,1,21,14,1,53,5185
2,10,23,1,0,2,0.0,4,1,21,14,1,1,5185
33,18,41,2,0,4,1.0,4,2,21,14,1,231,5185
30,-45,11,2,0,4,,4,2,21,14,1,4,5185
2,-18,11,3,0,2,0.0,4,1,21,14,1,650,5185
8,-21,78,3,0,8,0.0,4,2,21,14,1,507,5185
0,160,66,3,0,17,1.0,0,0,21,14,1,370,5185
25,54,22,3,0,5,1.0,4,2,21,14,1,243,5185
0,99,175,3,0,20,,3,0,21,14,1,163,5185
0,69,67,3,0,9,,0,2,21,14,1,84,5185
4,-15,12,4,0,1,1.0,4,1,21,14,1,323,5185
0,24,99,4,0,10,0.0,4,2,21,14,1,180,5185
8,18,186,1,0,18,1.0,4,0,3,14,0,591,5187
0,92,145,1,0,17,,3,0,3,14,0,493,5187
0,-131,238,1,0,27,0.0,2,3,3,14,0,183,5187
18,50,105,1,0,11,1.0,4,2,3,14,0,149,5187
0,-158,197,3,0,25,,2,3,3,14,0,478,5187
0,-18,168,3,0,16,,4,0,3,14,0,443,5187
34,56,113,3,0,12,1.0,4,2,3,14,0,434,5187
18,2,96,3,0,9,1.0,4,2,3,14,0,403,5187
18,102,-11,3,0,10,,0,0,3,14,0,312,5187
0,151,222,3,0,26,,3,3,3,14,0,185,5187
0,-133,228,3,0,26,0.0,2,3,3,14,0,155,5187
18,-134,113,3,0,17,1.0,2,0,3,14,0,107,5187
0,-166,176,3,0,24,0.0,2,3,3,14,0,77,5187
0,-30,78,3,0,8,0.0,4,2,3,14,0,16,5187
0,-38,213,3,0,21,0.0,4,0,3,14,0,9,5187
0,-125,261,4,0,28,0.0,2,3,3,14,0,110,5187
0,-235,-17,4,0,23,0.0,1,6,3,14,0,5,5187
0,9,33,1,0,3,,4,1,31,14,1,137,5188
0,-15,206,2,0,20,1.0,4,0,31,14,1,314,5188
0,-2,82,2,0,8,0.0,4,2,31,14,1,221,5188
2,1,22,2,0,2,,4,1,31,14,1,220,5188
1,4,23,2,0,2,1.0,4,1,31,14,1,87,5188
2,6,22,2,0,2,,4,1,31,14,1,22,5188
0,39,261,3,0,26,1.0,4,3,31,14,1,496,5188
0,-52,34,3,0,6,0.0,4,2,31,14,1,455,5188
34,105,14,3,0,10,0.0,0,0,31,14,1,425,5188
34,-120,-2,3,0,12,,1,0,31,14,1,302,5188
0,23,159,4,0,16,1.0,4,0,31,14,1,388,5188
0,36,211,4,0,21,0.0,4,0,31,14,1,191,5188
8,15,34,1,0,3,0.0,4,1,13,14,0,512,5190
0,-127,11,1,0,12,1.0,1,0,13,14,0,487,5190
32,147,11,1,0,14,1.0,0,0,13,14,0,57,5190
0,42,126,1,0,13,,4,2,13,14,0,36,5190
0,59,132,2,0,14,,4,2,13,14,0,258,5190
0,119,192,2,0,22,,3,0,13,14,0,217,5190
0,-82,230,2,0,24,0.0,2,3,13,14,0,131,5190
0,2,288,3,0,28,0.0,4,3,13,14,0,590,5190
4,6,17,3,0,1,1.0,4,1,13,14,0,447,5190
0,-2,162,3,0,16,0.0,4,0,13,14,0,407,5190
34,32,131,3,0,13,0.0,4,2,13,14,0,333,5190
0,103,11,3,0,10,1.0,0,0,13,14,0,313,5190
0,-122,181,4,0,21,1.0,2,0,13,14,0,523,5190
0,103,175,4,0,20,1.0,3,0,13,14,0,466,5190
0,21,97,4,0,9,0.0,4,2,13,14,0,425,5190
0,-18,227,4,0,22,0.0,4,0,13,14,0,172,5190
25,-108,58,4,0,12,1.0,1,0,13,14,0,95,5190
10,72,28,4,0,7,1.0,4,2,13,14,0,38,5190
0,-155,47,1,0,16,,1,0,6,14,0,547,5192
25,-84,20,1,0,8,0.0,1,0,6,14,0,436,5192
8,-65,47,1,0,8,1.0,1,2,6,14,0,189,5192
4,-13,1,2,0,1,1.0,4,1,6,14,0,147,5192
0,119,143,3,0,18,1.0,3,0,6,14,0,687,5192
12,12,-2,3,0,1,1.0,4,1,6,14,0,495,5192
0,-228,34,3,0,23,0.0,1,6,6,14,0,414,5192
39,-112,33,3,0,11,1.0,1,0,6,14,0,391,5192
34,114,7,3,0,11,1.0,0,0,6,14,0,311,5192
0,-147,-21,3,0,14,,1,0,6,14,0,282,5192
0,-19,249,3,0,24,0.0,4,3,6,14,0,257,5192
18,-150,94,3,0,17,1.0,1,0,6,14,0,168,5192
0,48,194,3,0,19,,4,0,6,14,0,123,5192
39,-123,30,3,0,12,,1,0,6,14,0,60,5192
0,62,195,4,0,20,,4,0,6,14,0,231,5192
39,-67,30,1,0,7,1.0,4,2,1,14,1,568,5196
0,190,4,1,0,19,1.0,0,0,1,14,1,444,5196
1,18,19,1,0,2,1.0,4,1,1,14,1,216,5196
0,-166,47,1,0,17,0.0,1,0,1,14,1,126,5196
34,-142,15,2,0,14,1.0,1,0,1,14,1,289,5196
0,-49,276,2,0,28,0.0,4,3,1,14,1,162,5196
0,-51,63,2,0,8,,1,2,1,14,1,142,5196
4,9,24,2,0,2,0.0,4,1,1,14,1,121,5196
0,70,36,3,0,7,1.0,4,2,1,14,1,611,5196
0,173,217,3,0,27,0.0,3,3,1,14,1,424,5196
34,-101,77,3,0,12,1.0,1,0,1,14,1,379,5196
0,144,148,1,0,20,1.0,3,0,7,14,1,593,5199
0,-27,17,1,0,3,0.0,4,1,7,14,1,575,5199
0,-232,39,1,0,23,1.0,1,6,7,14,1,541,5199
0,-45,52,1,0,6,0.0,4,2,7,14,1,485,5199
0,105,94,1,0,14,1.0,0,0,7,14,1,227,5199
1,-12,33,1,0,3,1.0,4,1,7,14,1,209,5199
0,-65,52,1,0,8,1.0,1,2,7,14,1,144,5199
34,103,64,1,0,12,1.0,0,0,7,14,1,122,5199
0,-161,197,1,0,25,0.0,2,3,7,14,1,86,5199
18,-144,17,1,0,14,1.0,1,0,7,14,1,32,5199
36,4,14,1,0,1,1.0,4,1,7,14,1,4,5199
0,190,178,2,0,26,0.0,3,3,7,14,1,240,5199
0,-109,97,2,0,14,1.0,1,0,7,14,1,48,5199
0,-157,205,2,0,25,,2,3,7,14,1,27,5199
0,-76,31,3,0,8,0.0,1,2,7,14,1,566,5199
0,-131,91,3,0,15,,1,0,7,14,1,199,5199
0,13,198,4,0,19,0.0,4,0,7,14,1,704,5199
18,69,61,4,0,9,0.0,0,2,7,14,1,626,5199
0,-93,41,4,0,10,0.0,1,0,7,14,1,565,5199
0,-76,162,4,0,17,,2,0,7,14,1,280,5199
36,17,14,4,0,2,1.0,4,1,7,14,1,229,5199
0,-68,74,4,0,10,0.0,1,2,7,14,1,113,5199
0,-245,-11,4,0,24,0.0,1,6,7,14,1,73,5199
0,-68,33,4,0,7,1.0,4,2,7,14,1,49,5199
0,154,208,4,0,25,0.0,3,3,7,14,1,20,5199
0,-243,-13,4,0,24,0.0,1,6,7,14,1,8,5199
0,144,222,4,0,26,0.0,3,3,7,14,1,2,5199
41,2,30,1,0,3,1.0,4,1,28,14,1,458,5201
0,-78,205,1,0,21,1.0,2,0,28,14,1,430,5201
0,84,131,1,0,15,0.0,0,0,28,14,1,410,5201
25,119,39,2,0,12,1.0,0,0,28,14,1,364,5201
0,92,165,2,0,18,0.0,3,0,28,14,1,339,5201
2,9,12,2,0,1,1.0,4,1,28,14,1,284,5201
0,0,80,2,0,8,1.0,4,2,28,14,1,209,5201
0,211,149,2,0,25,,3,3,28,14,1,161,5201
18,-87,15,2,0,8,1.0,1,0,28,14,1,121,5201
3,43,31,2,0,5,1.0,4,2,28,14,1,63,5201
5,9,25,2,0,2,0.0,4,1,28,14,1,45,5201
0,245,1,3,0,24,1.0,0,4,28,14,1,688,5201
0,94,129,3,0,15,0.0,0,0,28,14,1,623,5201
25,-123,119,3,0,17,,2,0,28,14,1,463,5201
0,-146,225,3,0,26,,2,3,28,14,1,170,5201
0,-149,211,3,0,25,0.0,2,3,28,14,1,118,5201
18,-109,108,3,0,15,1.0,1,0,28,14,1,59,5201
0,48,134,3,0,14,0.0,4,2,28,14,1,29,5201
0,-116,105,4,0,15,0.0,1,0,28,14,1,662,5201
8,17,80,4,0,8,1.0,4,2,28,14,1,418,5201
0,-155,208,4,0,25,0.0,2,3,28,14,1,372,5201
3,-8,37,4,0,3,1.0,4,1,28,14,1,350,5201
2,6,30,4,0,3,1.0,4,1,28,14,1,320,5201
0,105,154,4,0,18,0.0,3,0,28,14,1,281,5201
48,58,63,4,0,8,0.0,0,2,28,14,1,249,5201
0,23,154,4,0,15,1.0,4,0,28,14,1,228,5201
0,97,187,4,0,21,0.0,3,0,28,14,1,200,5201
0,-10,123,4,0,12,1.0,4,2,28,14,1,145,5201
0,-5,41,4,0,4,0.0,4,2,28,14,1,106,5201
0,34,23,1,0,4,0.0,4,2,4,14,1,511,5203
0,-8,97,1,0,9,0.0,4,2,4,14,1,348,5203
0,0,149,1,0,14,0.0,4,0,4,14,1,206,5203
41,43,19,2,0,4,1.0,4,2,4,14,1,473,5203
8,2,72,2,0,7,1.0,4,2,4,14,1,442,5203
0,36,42,2,0,5,,4,2,4,14,1,415,5203
18,89,-2,2,0,8,1.0,0,0,4,14,1,121,5203
0,-201,151,2,0,25,0.0,2,3,4,14,1,101,5203
0,-114,266,2,0,28,0.0,2,3,4,14,1,0,5203
34,2,101,3,0,10,1.0,4,2,4,14,1,616,5203
0,40,209,3,0,21,0.0,4,0,4,14,1,403,5203
3,24,99,3,0,10,1.0,4,2,4,14,1,367,5203
2,2,22,3,0,2,1.0,4,1,4,14,1,266,5203
4,-11,12,3,0,1,1.0,4,1,4,14,1,154,5203
3,40,37,3,0,5,,4,2,4,14,1,1,5203
0,-169,175,4,0,24,0.0,2,3,4,14,1,356,5203
0,6,176,4,0,17,1.0,4,0,4,14,1,317,5203
2,20,9,4,0,2,1.0,4,1,4,14,1,247,5203
37,135,102,4,0,16,,3,0,4,14,1,211,5203
4,15,23,4,0,2,0.0,4,1,4,14,1,154,5203
0,99,173,4,0,19,0.0,3,0,4,14,1,35,5203
0,170,6,4,0,17,,0,0,4,14,1,12,5203
3,-65,23,5,0,6,1.0,4,2,4,14,1,272,5203
34,-105,48,5,0,11,,1,0,4,14,1,186,5203
4,15,45,5,0,4,1.0,4,2,4,14,1,38,5203
32,-125,96,1,0,15,,1,0,5,14,1,619,5205
25,-62,69,1,0,9,0.0,1,2,5,14,1,447,5205
0,113,96,1,0,14,0.0,0,0,5,14,1,336,5205
0,152,108,1,0,18,0.0,0,0,5,14,1,226,5205
0,-119,220,2,0,25,0.0,2,3,5,14,1,201,5205
0,129,156,2,0,20,0.0,3,0,5,14,1,34,5205
0,127,138,3,0,18,0.0,3,0,5,14,1,688,5205
0,-56,60,3,0,8,,1,2,5,14,1,677,5205
36,21,11,3,0,2,1.0,4,1,5,14,1,618,5205
0,102,135,3,0,16,0.0,3,0,5,14,1,587,5205
32,94,116,3,0,14,1.0,0,0,5,14,1,333,5205
18,99,142,3,0,17,1.0,3,0,5,14,1,275,5205
0,116,228,3,0,25,,3,3,5,14,1,225,5205
0,133,47,4,0,14,1.0,0,0,5,14,1,369,5205
0,-59,183,4,0,19,0.0,4,0,5,14,1,342,5205
0,-130,50,4,0,13,,1,0,5,14,1,239,5205
2,6,-1,4,0,0,,4,1,5,14,1,228,5205
0,-209,135,4,0,24,0.0,2,3,5,14,1,101,5205
0,193,3,1,0,19,1.0,0,0,29,14,0,591,5207
32,118,138,1,0,18,1.0,3,0,29,14,0,540,5207
0,-34,140,1,0,14,0.0,4,0,29,14,0,514,5207
45,17,3,1,0,1,1.0,4,1,29,14,0,440,5207
0,51,67,1,0,8,0.0,0,2,29,14,0,167,5207
18,177,14,2,0,17,0.0,0,0,29,14,0,671,5207
39,-128,69,2,0,14,,1,0,29,14,0,436,5207
0,-32,250,2,0,25,1.0,4,3,29,14,0,387,5207
0,144,211,2,0,25,,3,3,29,14,0,148,5207
0,154,140,3,0,20,0.0,3,0,29,14,0,495,5207
39,-142,112,3,0,18,1.0,2,0,29,14,0,336,5207
0,-133,135,3,0,18,0.0,2,0,29,14,0,292,5207
0,159,205,3,0,25,1.0,3,3,29,14,0,80,5207
0,-153,198,3,0,25,0.0,2,3,29,14,0,50,5207
0,2,99,4,0,9,0.0,4,2,29,14,0,668,5207
25,75,50,4,0,9,0.0,0,2,29,14,0,663,5207
41,4,64,4,0,6,1.0,4,2,29,14,0,550,5207
0,121,-5,4,0,12,0.0,0,0,29,14,0,372,5207
0,47,200,4,0,20,0.0,4,0,29,14,0,265,5207
0,-68,277,4,0,28,1.0,4,3,29,14,0,200,5207
0,86,142,4,0,16,0.0,3,0,29,14,0,171,5207
43,-101,25,4,0,10,0.0,1,0,29,14,0,112,5207
32,-146,116,1,0,18,0.0,2,0,27,14,0,675,5209
8,18,34,1,0,3,1.0,4,1,27,14,0,398,5209
4,0,7,1,0,0,,4,1,27,14,0,238,5209
0,177,0,1,0,17,0.0,0,0,27,14,0,161,5209
0,106,184,2,0,21,1.0,3,0,27,14,0,405,5209
0,15,168,2,0,16,0.0,4,0,27,14,0,363,5209
4,-19,17,2,0,2,,4,1,27,14,0,320,5209
2,10,6,2,0,1,1.0,4,1,27,14,0,305,5209
2,-19,23,2,0,2,0.0,4,1,27,14,0,197,5209
2,2,1,2,0,0,1.0,4,1,27,14,0,193,5209
34,58,108,3,0,12,0.0,4,2,27,14,0,681,5209
16,9,3,3,0,0,,4,1,27,14,0,533,5209
0,170,108,3,0,20,,0,0,27,14,0,509,5209
32,132,115,4,0,17,0.0,3,0,27,14,0,570,5209
2,-4,0,4,0,0,0.0,4,1,27,14,0,352,5209
0,149,216,4,0,26,0.0,3,3,27,14,0,306,5209
46,15,26,4,0,3,0.0,4,1,27,14,0,92,5209
0,37,44,1,0,5,0.0,4,2,28,14,0,678,5212
2,21,12,1,0,2,1.0,4,1,28,14,0,24,5212
0,-149,123,2,0,19,0.0,2,0,28,14,0,285,5212
3,0,69,3,0,6,1.0,4,2,28,14,0,679,5212
2,-15,6,3,0,1,,4,1,28,14,0,650,5212
0,72,194,3,0,20,0.0,3,0,28,14,0,575,5212
34,-92,89,3,0,12,1.0,1,0,28,14,0,393,5212
0,-138,123,3,0,18,0.0,2,0,28,14,0,280,5212
25,-56,30,3,0,6,1.0,4,2,28,14,0,252,5212
18,-40,96,3,0,10,0.0,4,2,28,14,0,226,5212
8,-125,127,3,0,17,0.0,2,0,28,14,0,178,5212
34,-111,157,4,0,19,,2,0,28,14,0,289,5212
0,-64,190,4,0,20,1.0,2,0,28,14,0,227,5212
2,9,-10,4,0,1,1.0,4,1,28,14,0,191,5212
0,-106,1,4,0,10,0.0,1,0,28,14,0,153,5212
0,81,236,4,0,24,0.0,3,3,28,14,0,73,5212
37,-92,91,4,0,12,1.0,1,0,28,14,0,48,5212
0,233,89,1,0,24,1.0,3,3,22,14,0,462,5213
0,201,164,1,0,25,,3,3,22,14,0,293,5213
0,-48,246,1,0,25,1.0,4,3,22,14,0,245,5213
0,-179,129,1,0,22,1.0,1,0,22,14,0,222,5213
0,236,15,1,0,23,0.0,0,4,22,14,0,162,5213
0,-51,153,1,0,16,1.0,2,0,22,14,0,155,5213
2,-15,11,1,0,1,0.0,4,1,22,14,0,95,5213
18,-114,-17,1,0,11,1.0,1,0,22,14,0,91,5213
0,-40,186,1,0,19,1.0,4,0,22,14,0,0,5213
0,211,82,2,0,22,1.0,0,0,22,14,0,272,5213
0,193,154,2,0,24,0.0,3,3,22,14,0,228,5213
0,-127,216,2,0,25,0.0,2,3,22,14,0,55,5213
0,70,146,3,0,16,1.0,3,0,22,14,0,490,5213
8,67,58,3,0,8,1.0,0,2,22,14,0,295,5213
0,203,148,3,0,25,,3,3,22,14,0,241,5213
0,-179,-6,3,0,17,0.0,1,0,22,14,0,201,5213
10,-11,36,3,0,3,1.0,4,1,22,14,0,61,5213
0,234,58,1,0,24,1.0,0,4,25,14,0,603,5215
13,20,22,1,0,2,0.0,4,1,25,14,0,504,5215
0,230,50,1,0,23,0.0,0,4,25,14,0,496,5215
0,69,94,1,0,11,0.0,0,2,25,14,0,177,5215
0,7,88,1,0,8,1.0,4,2,25,14,0,141,5215
4,21,12,2,0,2,,4,1,25,14,0,364,5215
2,0,20,2,0,2,1.0,4,1,25,14,0,301,5215
0,-64,107,2,0,12,,1,2,25,14,0,247,5215
0,111,175,2,0,20,1.0,3,0,25,14,0,202,5215
34,-93,116,2,0,14,1.0,1,0,25,14,0,159,5215
0,130,157,2,0,20,,3,0,25,14,0,135,5215
0,-187,332,2,0,38,0.0,2,3,25,14,0,0,5215
18,-105,154,3,0,18,0.0,2,0,25,14,0,444,5215
0,-150,138,3,0,20,0.0,2,0,25,14,0,115,5215
34,-122,34,3,0,12,1.0,1,0,25,14,0,69,5215
0,-152,201,4,0,25,,2,3,25,14,0,328,5215
32,2,82,4,0,8,1.0,4,2,25,14,0,276,5215
0,-43,179,4,0,18,0.0,4,0,25,14,0,239,5215
0,-68,110,1,0,12,1.0,1,2,23,14,0,662,5216
18,152,56,1,0,16,0.0,0,0,23,14,0,507,5216
0,-136,36,1,0,14,,1,0,23,14,0,454,5216
4,17,14,1,0,2,0.0,4,1,23,14,0,222,5216
0,-65,200,2,0,21,0.0,2,0,23,14,0,538,5216
0,173,17,2,0,17,1.0,0,0,23,14,0,392,5216
0,207,160,2,0,26,0.0,3,3,23,14,0,310,5216
2,0,26,2,0,2,0.0,4,1,23,14,0,276,5216
0,-30,123,2,0,12,0.0,4,2,23,14,0,189,5216
0,168,197,2,0,25,1.0,3,3,23,14,0,60,5216
0,155,205,2,0,25,0.0,3,3,23,14,0,40,5216
0,113,151,2,0,18,0.0,3,0,23,14,0,7,5216
0,114,173,2,0,20,,3,0,23,14,0,4,5216
0,-180,173,3,0,24,0.0,2,3,23,14,0,604,5216
12,10,0,3,0,1,1.0,4,1,23,14,0,557,5216
0,51,178,3,0,18,0.0,4,0,23,14,0,501,5216
0,75,168,4,0,18,1.0,3,0,23,14,0,670,5216
0,86,206,4,0,22,0.0,3,0,23,14,0,641,5216
34,-149,33,4,0,15,1.0,1,0,23,14,0,516,5216
4,18,15,4,0,2,,4,1,23,14,0,362,5216
8,65,119,1,0,13,1.0,4,2,20,14,0,661,5218
8,-163,56,1,0,17,0.0,1,0,20,14,0,525,5218
0,-75,41,1,0,8,0.0,1,2,20,14,0,467,5218
0,-122,148,2,0,19,0.0,2,0,20,14,0,655,5218
18,61,78,2,0,9,,0,2,20,14,0,605,5218
0,-131,108,2,0,16,0.0,2,0,20,14,0,528,5218
0,206,115,2,0,23,1.0,0,0,20,14,0,404,5218
8,-92,71,2,0,11,0.0,1,0,20,14,0,258,5218
0,130,78,3,0,15,0.0,0,0,20,14,0,636,5218
4,-38,19,3,0,4,0.0,4,2,20,14,0,560,5218
0,86,89,3,0,12,1.0,0,0,20,14,0,447,5218
0,116,86,3,0,14,0.0,0,0,20,14,0,268,5218
0,1,135,3,0,13,1.0,4,2,20,14,0,130,5218
0,-127,217,3,0,25,,2,3,20,14,0,44,5218
